,eventId,created,startExpect,endExpect,start,end,cp,category,description,sids,lng,lat,accident_sid
189,3782846,2021-01-24 21:03:00,2021-01-24 21:02:00,2021-01-24 21:22:00,,,tbs 교통방송,ACCIDENT,강변북로 구리방면 (난지나들목 → 성산대교) 2차로 승용차관련 추돌사고 처리작업으로 서행,[1130004304],126.88881,37.561399,1130004304
197,3782848,2021-01-24 21:50:00,2021-01-24 21:49:00,2021-01-24 22:09:00,,,tbs 교통방송,ACCIDENT,"강변북로 (구리 → 일산) 한남대교 조금 지난 지점 2차로 승용차관련 추돌사고로 서행, 반대방면 마포대교 조금 못 간 지점 4차로 승용차고장으로 서행",[1020000902],127.008587,37.52879,1020000902
16,3782889,2021-01-25 06:46:00,2021-01-25 06:46:00,2021-01-25 07:06:00,,,tbs 교통방송,ACCIDENT,"올림픽대로 공항방면 (한남대교 → 반포대교) 2,3차로 승용차,화물차관련 추돌사고로 정체",[1210005301],127.006821,37.51555,1210005301
22,3783149,2021-01-25 11:31:00,2021-01-25 11:30:00,2021-01-25 11:50:00,,,tbs 교통방송,ACCIDENT,[사고] 올림픽대로 (하남 → 공항) 성수대교 조금 지난 지점 4차로 승용차관련 추돌사고로 정체,[1220005603],127.029962310912,37.5342513157574,1220005603
0,3783396,2021-01-25 12:54:00,2021-01-25 12:52:00,2021-01-25 13:12:00,,,tbs 교통방송,ACCIDENT,"올림픽대로 (공항 → 하남) 성수대교 조금 못 간 지점 3차로 택시,승용차 추돌사고 처리작업으로 정체",[1220005701],127.031442,37.533697,1220005701
3,3783398,2021-01-25 12:57:00,2021-01-25 12:56:00,2021-01-25 13:16:00,,,tbs 교통방송,ACCIDENT,동부간선도로 (의정부 → 성수대교) 응봉교부근 3차로 승용차관련 추돌사고로 정체,[1030001902],127.036019,37.547895,1030001902
13,3783615,2021-01-25 17:47:00,2021-01-25 17:46:00,2021-01-25 18:06:00,,,tbs 교통방송,ACCIDENT,강남순환로 (수서 → 금천) 서초터널안 3차로 추돌사고로 또 다른 사고위험,[1210072200],127.013101,37.464503,1210072200
17,3783632,2021-01-25 21:23:00,2021-01-25 21:22:00,2021-01-25 21:42:00,,,tbs 교통방송,ACCIDENT,"올림픽대로 (하남 → 공항) 반포대교부근 2,3차로 승용차관련 추돌사고로 정체",[1210005301],127.004106,37.51332,1210005301
19,3783635,2021-01-25 21:48:00,2021-01-25 21:44:00,2021-01-25 22:04:00,,,tbs 교통방송,ACCIDENT,올림픽대로 하남방면 (성수대교 → 영동대교) 1차로 승용차관련 추돌사고 처리작업으로 정체,[1220005401],127.044179,37.530251,1220005401
133,3783666,2021-01-26 08:29:00,2021-01-26 08:26:00,2021-01-26 08:46:00,,,tbs 교통방송,ACCIDENT,"강변북로 (구리 → 일산) 원효대교 조금 못 간 지점 2,3차로 승용차관련 추돌사고로 정체",[1020001202],126.952529,37.529835,1020001202
38,3784345,2021-01-27 09:47:25,2021-01-27 09:36:00,2021-01-27 10:06:00,,,경찰청(UTIC),ACCIDENT,"[사고] 뚝섬로 용비교 에서 서울숲입구 방향 1,2차로 교통사고 주의운전 서울청",[1030008004],127.032357498118,37.5452157779787,1030008004
41,3784347,2021-01-27 09:47:25,2021-01-27 09:40:00,2021-01-27 10:10:00,,,경찰청(UTIC),ACCIDENT,[사고] 경부고속도로 서초IC 에서 양재IC 방향 5차로 교통사고  서울청,[1210003000],127.033091177725,37.4705740779642,1210003000
52,3784348,2021-01-27 09:47:25,2021-01-27 09:41:00,2021-01-27 10:11:00,,,경찰청(UTIC),ACCIDENT,[사고] 아차산로 태화약국 에서 제일빌딩 방향 3차로 교통사고 주의운전 ,[1030007502],127.054372210781,37.5450049685241,1030007502
42,3784350,2021-01-27 09:47:25,2021-01-27 09:44:00,2021-01-27 10:14:00,,,경찰청(UTIC),ACCIDENT,[사고] 원효로 용산서 에서 용산구청 방향 3차로 교통사고 주의운전 ,[1020015101],126.967674326406,37.5392012572606,1020015101
53,3784600,2021-01-27 12:22:28,2021-01-27 11:59:00,2021-01-27 12:29:00,,,경찰청(UTIC),ACCIDENT,[사고] 강변북로 한강철교  에서 한강대교북단  방향 1차로 교통사고 주의운전  서울청 ,[1020005102],126.960392594512,37.5225286188828,1020005102
36,3785014,2021-01-27 21:53:00,2021-01-27 21:51:00,2021-01-27 22:11:00,,,tbs 교통방송,ACCIDENT,경부고속도로 부산방면 (서초나들목 → 양재나들목) 4차로 추돌사고 처리작업으로 정체,[1210003000],127.034941,37.468625,1210003000
112,3785126,2021-01-28 10:11:25,2021-01-28 10:07:00,2021-01-28 10:37:00,,,경찰청(UTIC),ACCIDENT,[사고] 가좌로 응암오거리 에서 연흥초등학교 방향 1차로 차량고장 주의운전 ,[1110004702],126.918037258497,37.5894233198693,1110004702
103,3785363,2021-01-28 12:33:00,2021-01-28 12:30:00,2021-01-28 12:50:00,,,tbs 교통방송,ACCIDENT,올림픽대로 하남방면 (영동대교 → 청담대교) 5차로 승용차관련 추돌사고로 정체,[1220004402],127.059278,37.523532,1220004402
110,3785582,2021-01-28 16:58:00,2021-01-28 16:54:00,2021-01-28 17:14:00,,,tbs 교통방송,ACCIDENT,[사고] 올림픽대로 (하남 → 공항) 노량진수산시장부근 4차로 승용차관련 추돌사고로 정체,"[1190000200, 1190043200]",126.945105,37.517704,1190000200
104,3785620,2021-01-28 18:19:00,2021-01-28 18:18:00,2021-01-28 18:38:00,,,tbs 교통방송,ACCIDENT,양화대교 (남단 → 북단) 3차로 승용차관련 추돌사고 처리작업으로 정체,[1130040700],126.907311,37.545945,1130040700
114,3785646,2021-01-28 21:22:00,2021-01-28 21:17:00,2021-01-28 21:37:00,,,tbs 교통방송,ACCIDENT,강변북로 구리방면 (원효대교 → 한강철교) 1차로 추돌사고 처리작업으로 정체 ,[1020001100],126.95321,37.526186,1020001100
188,3785668,2021-01-29 08:01:23,2021-01-29 07:55:00,2021-01-29 08:25:00,,,경찰청(UTIC),ACCIDENT,[사고] 인창1로 ATLASBX내서카정비공업 에서 인창삼거리 방향 1차로 교통사고 주의운전 ,[2210058900],127.13077341414,37.6080006901232,2210058900
181,3785761,2021-01-29 10:31:22,2021-01-29 10:17:00,2021-01-29 10:47:00,,,경찰청(UTIC),ACCIDENT,[사고] 내부순환로 길음램프 에서 정릉램프 방향 3차로 고장 차량 주의운전  ,[1070000400],127.012618548889,37.6040950357895,1070000400
176,3785763,2021-01-29 10:31:22,2021-01-29 10:18:00,2021-01-29 10:48:00,,,경찰청(UTIC),ACCIDENT,[사고] 서초대로 방배사거리 에서 방배초교입구교차로 방향 1차로 교통사고 주의운전 ,[1210016204],126.98756,37.4862167,1210016204
172,3785766,2021-01-29 10:31:22,2021-01-29 10:23:00,2021-01-29 10:53:00,,,경찰청(UTIC),ACCIDENT,[사고] 내부순환로 길음램프 에서 정릉램프 방향 3차로 고장 차량 승용차. 후미 지체 서울청,[1070000400],127.012510978937,37.6041828937851,1070000400
174,3786122,2021-01-29 16:15:00,2021-01-29 16:14:00,2021-01-29 16:50:00,,,tbs 교통방송,ACCIDENT,올림픽대로 하남방면 (천호대교 → 구리암사대교) 2차로 승용차관련 추돌사고로 정체,[1240045100],127.122454,37.54899,1240045100
167,3786146,2021-01-29 16:53:00,2021-01-29 16:50:00,2021-01-29 17:10:00,,,tbs 교통방송,ACCIDENT,강변북로 (구리 → 일산) 동작대교 조금 지난 지점 3차로 승용차끼리 추돌사고로 동호대교부터 정체,[1020000202],126.980827,37.516337,1020000202
45,3786257,2021-01-30 11:01:26,2021-01-30 10:47:00,2021-01-30 11:17:00,,,경찰청(UTIC),ACCIDENT,[사고] 동부간선도로 성동교 에서 응봉교 방향 4차로 교통사고  서울청,[1030001902],127.036834559831,37.548604474666,1030001902
53,3786259,2021-01-30 11:01:26,2021-01-30 10:54:00,2021-01-30 11:24:00,,,경찰청(UTIC),ACCIDENT,"[사고] 양재대로 양재ic 에서 선암ic 방향 1,2,3차로 교통사고 주의운전 서울청",[1210000902],127.036152864822,37.4608850566995,1210000902
34,3786430,2021-01-30 13:38:29,2021-01-30 13:16:00,2021-01-30 13:46:00,,,경찰청(UTIC),ACCIDENT,[사고] 경인로  중앙유통단지 에서 고척교교차로 방향 2차로 교통사고 주의운전  서울청 ,[1160002302],126.873018805907,37.4991377562426,1160002302
35,3786431,2021-01-30 13:38:29,2021-01-30 13:17:00,2021-01-30 13:47:00,,,경찰청(UTIC),ACCIDENT,[사고] 올림픽대로 가양대교  에서 성산대교  방향 4차로 교통사고 주의운전  서울청 ,[1150002303],126.871307252842,37.5573946424046,1150002303
46,3786434,2021-01-30 13:38:29,2021-01-30 13:25:00,2021-01-30 13:55:00,,,경찰청(UTIC),ACCIDENT,[사고] 동소문로 한성대입구역앞교차로內 에서 성북녹십자약국 방향 1차로 교통사고 주의운전  서울청 ,[1070006402],127.006278234767,37.5884768575473,1070006402
70,3786482,2021-01-30 14:59:00,2021-01-30 14:57:00,2021-01-30 15:17:00,,,tbs 교통방송,ACCIDENT,강변북로 (일산 → 구리) 영동대교 조금 못 간 지점 4차로 승용차관련 추돌사고로 정체,[1030000304],127.054071,37.534824,1030000304
58,3786484,2021-01-30 15:41:00,2021-01-30 15:39:00,2021-01-30 15:59:00,,,tbs 교통방송,ACCIDENT,강변북로 (일산 → 구리) 성산대교 조금 못 간 지점 2차로 승용차관련 추돌사고 처리작업으로 정체,[1130004304],126.890112,37.56068,1130004304
48,3786497,2021-01-30 16:20:26,2021-01-30 16:01:00,2021-01-30 16:31:00,,,경찰청(UTIC),ACCIDENT,[사고] 가양대교 북  에서 남 방향 3차로 교통사고 주의운전 서울청,[1130090200],126.859969723228,37.5680315113166,1130090200
59,3786500,2021-01-30 16:20:26,2021-01-30 16:04:00,2021-01-30 16:34:00,,,경찰청(UTIC),ACCIDENT,[사고] 광나루로 올림픽대교북단교차로 에서 올림픽대교북측 방향 3차로 교통사고 주의운전 서울청,[1040010402],127.096167278886,37.5408562557492,1040010402
65,3786504,2021-01-30 16:20:26,2021-01-30 16:17:00,2021-01-30 16:47:00,,,경찰청(UTIC),ACCIDENT,[사고] 올림픽대로 방화대교 에서 가양대교 방향 2차로 교통사고 주의운전 서울청,[1150004502],126.822252243624,37.5830813995328,1150004502
39,3786566,2021-01-30 16:36:00,2021-01-30 16:35:00,2021-01-30 16:55:00,,,tbs 교통방송,ACCIDENT,강변북로 일산방면 (영동대교 → 성수대교) 5차로 추돌사고 처리작업으로 정체,[1030000402],127.047578,37.536845,1030000402
47,3786567,2021-01-30 16:46:00,2021-01-30 16:44:00,2021-01-30 17:04:00,,,tbs 교통방송,ACCIDENT,"올림픽대로 (공항 → 하남) 행주대교 조금 지난 지점 1차로 승용차관련 추돌사고로 정체, 방화대교 조금 지난 지점 2차로에 있었던 승용차관련 추돌사고 처리작업 완료, 정상소통",[1150006501],126.807527,37.590127,1150006501
50,3786570,2021-01-30 17:12:00,2021-01-30 17:11:00,2021-01-30 17:31:00,,,tbs 교통방송,ACCIDENT,올림픽대로 (공항 → 하남) 양화대교 조금 지난 지점 1차로 승용차가 가드레일을 들이받은사고로 정체,[1180004102],126.902842,37.537121,1180004102
41,3786582,2021-01-30 19:00:30,2021-01-30 18:42:00,2021-01-30 19:12:00,,,경찰청(UTIC),ACCIDENT,[사고] 강변북로 성산대교 에서 양화대교 방향 2차로 교통사고 주의운전 서울청,[1130002303],126.900689253926,37.5520395524652,1130002303
37,3786586,2021-01-30 19:05:00,2021-01-30 19:04:00,2021-01-30 19:24:00,,,tbs 교통방송,ACCIDENT,동부간선도로 성수대교방면 (중랑교 → 장안교) 3차로추돌사고로 또 다른 사고위험,[1050000305],127.070685,37.587758,1050000305
31,3786597,2021-01-30 21:32:00,2021-01-30 21:30:00,2021-01-30 21:50:00,,,tbs 교통방송,ACCIDENT,서부간선도로 성산대교방면 (목동교 → 양평교) 1차로 승용차끼리 추돌사고로 오금교부터 정체,[1180003003],126.89112,37.536858,1180003003
56,3786604,2021-01-30 21:33:25,2021-01-30 21:32:00,2021-01-30 22:02:00,,,경찰청(UTIC),ACCIDENT,[사고] 서부간선도로 목동교앞 에서 양평교 방향 1차로 교통사고 주의운전 서울청,[1180003003],126.89161978223,37.5357460192284,1180003003
24,3786608,2021-01-30 21:57:00,2021-01-30 21:55:00,2021-01-30 22:15:00,,,tbs 교통방송,ACCIDENT,동부간선도로 (의정부 → 성수대교) 월계1교 조금 지난 지점 1차로 승용차관련 추돌사고 처리작업으로 정체,[1100000502],127.066122,37.626719,1100000502
158,3786662,2021-01-31 11:15:21,2021-01-31 10:57:00,2021-01-31 11:27:00,,,경찰청(UTIC),ACCIDENT,[사고] 북부간선도로 월릉JC 에서 묵동IC 방향 2차로 고장 차량 서행 서울청,[1060066600],127.079622271031,37.6184351194866,1060066600
150,3786813,2021-01-31 11:51:00,2021-01-31 11:49:00,2021-01-31 12:09:00,,,tbs 교통방송,ACCIDENT,서부간선도로 (안양 → 성산대교) 성산대교남단부근 1차로 승용차관련 추돌사고로 정체,[1180004000],126.887148,37.544761,1180004000
161,3786866,2021-01-31 14:16:00,2021-01-31 14:14:00,2021-01-31 14:34:00,,,tbs 교통방송,ACCIDENT,성산대교 (남단 → 북단) 3차로 승합차관련 추돌사고로 정체,[1130052300],126.891527,37.552658,1130052300
163,3786867,2021-01-31 15:09:00,2021-01-31 15:06:00,2021-01-31 15:26:00,,,tbs 교통방송,ACCIDENT,"자유로 가양대교방면 (장항나들목 → 자유로분기점) 1,2,3차로 추돌사고 처리작업으로 정체",[2180005400],126.795673,37.619046,2180005400
146,3786875,2021-01-31 16:18:00,2021-01-31 16:15:00,2021-01-31 16:35:00,,,tbs 교통방송,ACCIDENT,내부순환로 (성산대교 → 성수대교) 홍지문터널 조금 못 간 지점 1차로 승용차끼리 추돌사고로 정체,[1120002201],126.955057,37.596095,1120002201
149,3786876,2021-01-31 16:19:00,2021-01-31 16:18:00,2021-01-31 16:38:00,,,tbs 교통방송,ACCIDENT,성산대교 (남단 → 북단) 북단부근 1차로 승용차끼리 추돌사고로 서부간선도로 오목교부터 정체,[1130052300],126.89356,37.555998,1130052300
148,3786941,2021-01-31 16:51:00,2021-01-31 16:49:00,2021-01-31 17:09:00,,,tbs 교통방송,ACCIDENT,동부간선도로 (의정부 → 성수대교) 응봉교부근 4차로 승용차관련 추돌사고로 또 다른 사고위험,[1030001902],127.036019,37.547931,1030001902
90,3787005,2021-02-01 06:56:00,2021-02-01 06:52:00,2021-02-01 07:12:00,,,tbs 교통방송,ACCIDENT,강변북로 (구리 → 일산) 한남대교 조금 지난 지점 1차로 승용차관련 추돌사고로 서행,[1020000902],127.007354,37.528169,1020000902
94,3787010,2021-02-01 07:24:00,2021-02-01 07:21:00,2021-02-01 07:41:00,,,tbs 교통방송,ACCIDENT,올림픽대로 (하남 → 공항) 동호대교 조금 못 간 지점 4차로 추돌사고로 서행 ,[1220005601],127.026758,37.533914,1220005601
79,3787252,2021-02-01 11:31:22,2021-02-01 11:06:00,2021-02-01 11:36:00,,,경찰청(UTIC),ACCIDENT,[사고] 언주로 서울세관 에서 경복아파트 방향 4차로 고장 차량 주의운전  ,[1220029802],127.037861400831,37.5092101050744,1220029802
78,3787254,2021-02-01 11:31:22,2021-02-01 11:18:00,2021-02-01 11:48:00,,,경찰청(UTIC),ACCIDENT,[사고] 우정국로 조계사앞교차로 에서 안국동로터리 방향 3차로 고장 차량 주의운전 ,[1000009201],126.98307966833,37.5728391378927,1000009201
91,3787460,2021-02-01 11:59:00,2021-02-01 11:56:00,2021-02-01 12:26:00,,,tbs 교통방송,ACCIDENT,[사고] 동부간선도로 (성수대교 → 의정부) 노원지하차도안 1차로 승용차관련 추돌사고 처리작업으로 정체,[1100003402],127.05536278057,37.6516597928672,1100003402
76,3787477,2021-02-01 13:54:00,2021-02-01 13:51:00,2021-02-01 14:11:00,,,tbs 교통방송,ACCIDENT,강변북로 구리방면 (성수대교 → 영동대교) 5차로 승용차관련 추돌사고 처리작업으로 서행,[1030000304],127.047057,37.536809,1030000304
71,3787579,2021-02-01 16:31:00,2021-02-01 16:26:00,2021-02-01 16:46:00,,,tbs 교통방송,ACCIDENT,[사고] 강변북로 구리방면 (가양대교 → 난지나들목) 5차로 승용차끼리 3중 추돌사고 처리작업으로 정체,[1130006902],126.8808,37.565987,1130006902
92,3787603,2021-02-01 16:47:27,2021-02-01 16:36:00,2021-02-01 17:06:00,,,경찰청(UTIC),ACCIDENT,[사고] 내부순환로 연희램프 에서 성산램프 방향 2차로 교통사고 서행 서울청,[1120001300],126.923414261696,37.5733335073213,1120001300
5,3787852,2021-02-02 09:15:23,2021-02-02 09:08:00,2021-02-02 09:38:00,,,경찰청(UTIC),ACCIDENT,"[사고] 장충단로 장충체육관앞 에서 광희사거리 방향 1,2차로 교통사고 주의운행 서울청",[1010005402],127.006256165793,37.5615281086785,1010005402
8,3788045,2021-02-02 11:50:28,2021-02-02 11:30:00,2021-02-02 12:00:00,,,경찰청(UTIC),ACCIDENT,[사고] 언주로  구룡터널사거리  에서 구룡처교교차로  방향 2차로 교통사고 주의운전  서울청 ,[1220042300],127.058929070917,37.4759543102722,1220042300
18,3788288,2021-02-02 14:27:22,2021-02-02 14:10:00,2021-02-02 14:40:00,,,경찰청(UTIC),ACCIDENT,[사고] 올림픽대로 한강대교 에서 한강철교 방향 5차로 교통사고 서울청,[1190000200],126.953510773265,37.5151491471469,1190000200
7,3788291,2021-02-02 14:27:22,2021-02-02 14:23:00,2021-02-02 14:53:00,,,경찰청(UTIC),ACCIDENT,[사고] 강변북로 성산대교 에서 양화대교 방향 1차로 고장 차량 서울청,[1130002302],126.901241530651,37.5515985267314,1130002302
125,3788591,2021-02-03 07:13:17,2021-02-03 07:02:00,2021-02-03 07:32:00,,,경찰청(UTIC),ACCIDENT,[사고] 올림픽대로 광나루안내센터앞 에서 상행4교 방향 4차로 고장 차량 주의운전 ,[1240042302],127.1204518,37.5446894,1240042302
132,3788592,2021-02-03 07:13:17,2021-02-03 07:05:00,2021-02-03 07:35:00,,,경찰청(UTIC),ACCIDENT,[사고] 국회대로 카톨릭스포츠센터 에서 홍익병원앞 방향 1차로 교통사고 주의운전 ,[1140065700],126.8649229,37.5300761,1140065700
134,3789029,2021-02-03 13:51:00,2021-02-03 13:49:00,2021-02-03 14:09:00,,,tbs 교통방송,ACCIDENT,동부간선도로 (의정부 → 성수대교) 성동교 조금 지난 지점 4차로 승용차관련 추돌사고 처리작업으로 정체,[1030001902],127.040978,37.551606,1030001902
122,3789160,2021-02-03 15:51:00,2021-02-03 15:49:00,2021-02-03 16:09:00,,,tbs 교통방송,ACCIDENT,"강변북로 (구리 → 일산) 마포대교 조금 지난 지점 4차로 승용차,화물차 추돌사고로 정체",[1130000405],126.940586,37.5392,1130000405
5,3789702,2021-02-04 14:26:00,2021-02-04 14:25:00,2021-02-04 14:45:00,,,tbs 교통방송,ACCIDENT,강변북로 (일산 → 구리) 영동대교 조금 못 간 지점 5차로 승용차관련 추돌사고로 정체,[1030000304],127.052781,37.535185,1030000304
6,3789816,2021-02-04 16:08:00,2021-02-04 16:06:00,2021-02-04 16:26:00,,,tbs 교통방송,ACCIDENT,내부순환로 성산대교방면 (홍제램프 → 연희램프) 1차로 승용차관련 추돌사고로 정체,[1120001300],126.935908,37.584324,1120001300
22,3789953,2021-02-04 21:05:00,2021-02-04 21:03:00,2021-02-04 21:23:00,,,tbs 교통방송,ACCIDENT,"올림픽대로 (공항 → 하남) 영동대교부근 1,2차로 추돌사고 처리작업으로 정체",[1220005401],127.052459,37.528175,1220005401
63,3789975,2021-02-05 06:35:00,2021-02-05 06:32:00,2021-02-05 06:52:00,,,tbs 교통방송,ACCIDENT,강변북로 (일산 → 구리) 반포대교 조금 지난 지점 3차로 승용차관련 추돌사고로 정체,[1020001001],126.997851,37.520555,1020001001
39,3789984,2021-02-05 07:29:00,2021-02-05 07:27:00,2021-02-05 07:47:00,,,tbs 교통방송,ACCIDENT,"양재대로 (염곡동4거리 → 구룡마을입구교차로) 구룡터널4거리 조금 지난 지점 2차로 승용차,화물차관련 추돌사고 처리작업으로 정체",[1220000402],127.062079,37.47766,1220000402
65,3790395,2021-02-05 12:44:00,2021-02-05 12:42:00,2021-02-05 13:02:00,,,tbs 교통방송,ACCIDENT,노들로 (인공폭포 → 성산대교) 2차로 추돌사고로 또 다른 사고위험,[1180117800],126.883999,37.547339,1180117800
40,3790522,2021-02-05 15:34:00,2021-02-05 15:31:00,2021-02-05 15:51:00,,,tbs 교통방송,ACCIDENT,"내부순환로 (성산대교 → 성수대교) 홍은램프부근 2차로 화물차,승용차 추돌사고 처리작업으로 정체",[1120001800],126.949883,37.595066,1120001800
51,3790528,2021-02-05 16:45:00,2021-02-05 16:42:00,2021-02-05 17:02:00,,,tbs 교통방송,ACCIDENT,[사고] 헌릉로 (내곡나들목 → 염곡지하차도) 염곡지하차도안 2차로 화물차고장으로 정체,[1210037200],127.042785,37.466037,1210037200
114,3790665,2021-02-06 09:20:19,2021-02-06 09:18:00,2021-02-06 09:48:00,,,경찰청(UTIC),ACCIDENT,[사고] 동부간선도로 군자교 에서 성동교 방향 1차로 고장 차량 서행 서울청,[1030001800],127.058868361807,37.5498321659548,1030001800
87,3790722,2021-02-06 10:27:00,2021-02-06 10:25:00,2021-02-06 10:45:00,,,tbs 교통방송,ACCIDENT,"동부간선도로 (의정부 → 성수대교) 장안교 조금 못 간 지점 1차로 승용차,택시관련 추돌사고 처리작업으로 정체",[1050000304],127.074145,37.583395,1050000304
102,3790726,2021-02-06 10:43:00,2021-02-06 10:41:00,2021-02-06 11:01:00,,,tbs 교통방송,ACCIDENT,올림픽대로 하남방면 (방화대교 → 가양대교) 4차로 승용차끼리 추돌사고로 정체,[1150003100],126.850434,37.570349,1150003100
107,3790730,2021-02-06 11:29:00,2021-02-06 11:27:00,2021-02-06 11:47:00,,,tbs 교통방송,ACCIDENT,경부고속도로 (부산 → 서울) 반포나들목 조금 못 간 지점 2차로 승용차관련 추돌사고 처리작업으로 달래내고개부터 정체,[1210004200],127.020842,37.497425,1210004200
89,3790887,2021-02-06 14:09:00,2021-02-06 14:08:00,2021-02-06 14:28:00,,,tbs 교통방송,ACCIDENT,경부고속도로 (서울 → 부산) 양재나들목 조금 못 간 지점 4차로 승용차관련 추돌사고로 한남나들목부터 정체,[1210003000],127.0358,37.467688,1210003000
109,3790888,2021-02-06 14:18:00,2021-02-06 14:16:00,2021-02-06 14:36:00,,,tbs 교통방송,ACCIDENT,노들로 (성산대교 → 한강대교) 여의하류나들목 조금 지난 지점 1차로 승용차관련 추돌사고 처리작업으로 정체,[1180119600],126.909482,37.52863,1180119600
95,3790969,2021-02-06 16:30:00,2021-02-06 16:30:00,2021-02-06 16:50:00,,,tbs 교통방송,ACCIDENT,"남부순환로 (공항 → 수서) 신림4거리 조금 못 간 지점 2,3차로 승용차,택시 추돌사고로 정체",[1200007203],126.927672,37.483925,1200007203
113,3791019,2021-02-06 18:13:00,2021-02-06 18:11:00,2021-02-06 18:31:00,,,tbs 교통방송,ACCIDENT,내부순환로 (성산대교 → 성수대교) 사근램프부근 1차로 승용차사고 처리작업으로 사고위험,[1030002701],127.047664,37.565893,1030002701
108,3791032,2021-02-06 19:58:24,2021-02-06 19:39:00,2021-02-06 20:09:00,,,경찰청(UTIC),ACCIDENT,[사고] 광평로 수서역앞교차로 에서 광평교  방향 2차로 교통사고 주의운전  서울청 ,[1220013302],127.102131072555,37.4874329981208,1220013302
119,3791111,2021-02-07 09:41:00,2021-02-07 09:36:00,2021-02-07 09:56:00,,,tbs 교통방송,ACCIDENT,올림픽대로 공항방면 (잠실철교 → 잠실대교) 3차로 승용차관련 추돌사고 처리작업으로 사고위험,[1230005100],127.101099,37.52308,1230005100
131,3791115,2021-02-07 10:47:00,2021-02-07 10:46:00,2021-02-07 11:06:00,,,tbs 교통방송,ACCIDENT,강변북로 (일산 → 구리) 반포대교 조금 못 간 지점 2차로 승용차관련 추돌사고로 한강대교부터 정체,[1020000401],126.989514,37.516798,1020000401
132,3791327,2021-02-07 14:11:00,2021-02-07 14:09:00,2021-02-07 14:29:00,,,tbs 교통방송,ACCIDENT,강변북로 구리방면 (성산대교 → 양화대교) 3차로 추돌사고로 정체,[1130002302],126.90432,37.549213,1130002302
125,3791332,2021-02-07 15:13:00,2021-02-07 15:12:00,2021-02-07 15:32:00,,,tbs 교통방송,ACCIDENT,올림픽대로 하남방면 (방화대교 → 가양대교) 1차로 추돌사고 처리작업으로 정체,[1150003100],126.847986,37.571769,1150003100
137,3791333,2021-02-07 15:57:00,2021-02-07 15:55:00,2021-02-07 16:15:00,,,tbs 교통방송,ACCIDENT,"내부순환로 성산대교방면 (연희램프 → 성산램프) 2차로 승용차,화물차 추돌사고로 정체",[1130006501],126.914802,37.566584,1130006501
138,3791346,2021-02-07 16:40:27,2021-02-07 16:37:00,2021-02-07 17:07:00,,,경찰청(UTIC),ACCIDENT,[사고] 경부고속도로 서초IC 에서 양재IC 방향 4차로 교통사고 서행 서울청,[1210003000],127.02839932295,37.4767855109916,1210003000
122,3791404,2021-02-07 16:48:00,2021-02-07 16:46:00,2021-02-07 17:06:00,,,tbs 교통방송,ACCIDENT,올림픽대로 하남방면 (구리암사대교 → 강동대교) 4차로 추돌사고 처리작업으로 정체,[1240055003],127.142586,37.566699,1240055003
133,3791417,2021-02-07 21:38:20,2021-02-07 21:37:00,2021-02-07 22:07:00,,,경찰청(UTIC),ACCIDENT,[사고] 서부간선도로 성산대교 에서 양평교 방향 1차로 교통사고 서행 서울청,[1180002903],126.888970724222,37.5405729175466,1180002903
178,3791426,2021-02-08 06:51:00,2021-02-08 06:49:00,2021-02-08 07:09:00,,,tbs 교통방송,ACCIDENT,올림픽대로 공항방면 (강동대교 → 구리암사대교) 1차로 추돌사고로 서행,[1240055101],127.152775,37.567912,1240055101
164,3792076,2021-02-08 15:32:00,2021-02-08 15:27:00,2021-02-08 15:47:00,,,tbs 교통방송,ACCIDENT,[사고] 경부고속도로 (부산 → 서울) 반포나들목부근 5차로 추돌사고 처리작업으로 정체,[1210004801],127.018898,37.502633,1210004801
144,3792087,2021-02-08 15:58:00,2021-02-08 15:55:00,2021-02-08 16:15:00,,,tbs 교통방송,ACCIDENT,"[사고] 내부순환로 (성수대교 → 성산대교) 정릉램프부근 3차로 택시,승용차 추돌사고 처리작업으로 정체",[1070000400],127.003659170763,37.6076037760932,1070000400
148,3792105,2021-02-08 16:00:26,2021-02-08 15:56:00,2021-02-08 16:26:00,,,경찰청(UTIC),ACCIDENT,[사고] 내부순환로 길음램프 에서 정릉램프 방향 3차로 교통사고 택시-승용차. 후미 지체 서울청,[1070000400],127.0078822363,37.606406486559,1070000400
173,3792300,2021-02-08 21:08:22,2021-02-08 20:59:00,2021-02-08 21:29:00,,,경찰청(UTIC),ACCIDENT,[사고] 은평로 은평구청입구 에서 녹번역 방향 1차로 교통사고 주의운전 서울청,[1110008902],126.92917221842,37.6013940113675,1110008902
28,3792332,2021-02-09 06:42:00,2021-02-09 06:39:00,2021-02-09 06:59:00,,,tbs 교통방송,ACCIDENT,올림픽대교 하남방면 (행주대교 → 방화대교) 1차로 승용차관련 추돌사고 처리작업으로 정체,[1150006000],126.812447,37.587972,1150006000
15,3792334,2021-02-09 06:42:00,2021-02-09 06:38:00,2021-02-09 06:58:00,,,tbs 교통방송,ACCIDENT,분당수서로 청담대교방면 (탄천1교 → 청담대교) 3차로 승용차관련 추돌사고 처리작업으로 정체,[1220003000],127.069181,37.503894,1220003000
